symbol,o,h,l,c,v,typical_price,log_return_1min,return_1min,vwap,dollar_volume,gamma_exposure,call_gamma,put_gamma,net_gamma,call_volume,put_volume,call_put_ratio,avg_iv_calls,avg_iv_puts,iv_skew,total_call_delta,total_put_delta,net_delta,gamma_exposure_ratio,options_volume_ratio,iv_calls_zscore,iv_puts_zscore,delta_adj_call_volume,delta_adj_put_volume,gamma_pressure,return_5,log_return_5,return_10,log_return_10,return_20,log_return_20,return_50,log_return_50,return_100,log_return_100,price_momentum_5,price_momentum_20,price_position_10,price_position_20,price_position_50,price_acceleration,sma_10,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_upper,bb_middle,bb_lower,bb_width,bb_position,stoch_k,stoch_d,atr_14,williams_r,cci,volume_sma_5,volume_ratio_5,volume_sma_10,volume_ratio_10,volume_sma_20,volume_ratio_20,price_change_sign,obv,volume_roc_5,money_flow_raw,mfi_14,volatility_5,skewness_5,kurtosis_5,volatility_10,skewness_10,kurtosis_10,volatility_20,skewness_20,kurtosis_20,realized_vol_20,autocorr_5,hour,minute,day_of_week,month,quarter,is_market_open,is_morning_session,is_afternoon_session,is_power_hour,is_opening_hour,minutes_since_open,spread_proxy,price_impact,tick_direction,tick_momentum_5,tick_momentum_20,illiquidity,kyle_lambda,future_return_1,future_up_1,strong_up_1,strong_down_1,future_return_5,future_up_5,strong_up_5,strong_down_5,future_return_10,future_up_10,strong_up_10,strong_down_10,future_return_20,future_up_20,strong_up_20,strong_down_20,future_volatility_5,high_volatility_ahead,gamma_signal,flow_signal,iv_signal,combined_options_signal,options_signal_strength
MSFT,303.9,304.9,302.9,304.4,1039000,304.06666666666666,-0.0003284611624209649,-0.0003284072249589709,304.06666666666666,316271600.0,988207.296412547,828510.7058917556,248131.08678419393,866585.8225280151,16711,12433,1.5914569865100594,0.2987431582128326,0.24107332475368728,0.011883499166997005,10259.391975745408,-12194.192122474225,3437.2288488830627,0.003124552746476595,0.02805004812319538,0.7695778750024672,-0.32936191626027334,171444699.3066815,151610390.65872204,1,0.9676793794440852,0.6768548684085103,-0.0016398819285011745,-0.0016412280066783528,0.9588159588159586,0.6723401880539835,,,,,0.9676793794440852,0.9588159588159586,0.9940906105716287,0.9901896663838986,,1.462837374655252,229.65,237.4,,238.4397422916468,,,,,53.404687859147494,391.44046283618945,244.51999999999998,97.59953716381048,1.2017050779501142,0.7037837304519181,66.68858207319745,55.73803995246762,130.50235113615045,-0.7863695937090729,58.01574074074076,1040200.0,0.9988463756969718,1041500.0,0.9975996159385406,1044000.0,0.9952107279693391,1.0,-2084000.0,-0.0028790786948176272,315925266.6666667,54.318834436437086,12.712961130830806,-0.6085792430584139,-3.3333311530627014,11.055322756886367,0.24665415316441894,-2.164164047153553,11.062912602990924,0.05660973794387554,-2.0586458122190527,0.00007658236100707367,-0.39290840418348866,16,27,0,7,3,false,false,false,false,false,,0.006570302233686915,0.1470597620985724,1.0,1.0,-2.0,3.067700473949695e-9,0.00014427333974975797,-0.4927726675427069,0,0,1,-0.49342969776609724,0,0,1,-0.49441524310118257,0,0,1,-0.49605781865965826,0,0,1,0.8019229148581838,0,0,1,0,0.3333333333333333,0.3333333333333333
AAPL,153.9,154.9,152.9,154.4,1039000,154.0666666666667,-0.000647458747124349,-0.0006472491909385036,154.0666666666667,160421600.0,1380614.7544195629,589123.9696521397,250369.31074204642,922246.82158887,12625,9460,1.5986062988096261,0.1800180331388207,0.22737329239036685,-0.0106009950313989,14732.165180191252,-4536.05938872324,5318.154613735075,0.008606164970425198,0.021256015399422522,-1.190772027564125,-0.5356862762803436,185993585.39991456,42911121.81732185,1,-0.4931057124097177,-0.6794528028703857,-0.0032278889606197625,-0.003233109832147159,-0.4944335297969875,-0.6820757551938562,,,,,-0.4931057124097177,-0.4944335297969875,0.009842519684393534,0.009810333550699128,,-1.4629992047595353,229.6,229.85,,225.51055116985498,,,,,49.032766883136404,361.4004628361895,214.47999999999996,67.55953716381046,1.3700155056820167,0.29553562913172227,33.837387683541515,44.787713818004555,132.00218319785398,-99.01703800786369,-66.93333333333328,1039800.0,0.9992306212733122,1041000.0,0.9980787704130548,1043500.0,0.9956875898418688,-1.0,-3123000.0,-0.0019212295869356355,160075266.6666667,47.36797684674774,12.716389118829204,0.6085808765489297,-3.333331151507169,11.056720698545538,0.24653067377975296,-2.164128665819829,11.003227505720668,0.27340248409996953,-1.9731229405129345,0.0000832369996172628,-0.3392731761255805,16,27,0,7,3,false,false,false,false,false,,0.012953367874808719,0.14715786734346806,-1.0,-1.0,-4.0,3.071735150021611e-9,0.00014436958614051832,0.9708549222797926,1,1,0,-0.0019430051813472682,0,0,0,0.9682642487046631,1,1,0,0.9650259067357512,1,1,0,0.7399008367716037,0,1,1,1,1.0,1.0
MSFT,303.8,304.8,302.8,304.3,1038000,303.9666666666667,-0.0003285690846053121,-0.0003285151116950713,303.9666666666667,315863400.0,744482.516688274,838173.1472085878,201708.1237055261,742871.9216432507,19474,9533,1.140754325511224,0.24243257954184527,0.3141191081100604,0.03594885821630067,9017.947682535638,-8180.952278971921,11167.87776067678,0.0023569762013841236,0.02794508670520231,-0.16020373055342096,0.7707175655604283,175615513.169699,77989018.07543932,1,0.9683053040103495,0.6771729207496039,0.9657622739018088,0.6758800957472987,0.9594333547971667,0.672655326748284,,,,,0.9683053040103495,0.9594333547971667,0.9934383201447875,0.9901896663838986,,1.4636275898224995,244.55,237.3,,237.63200483603114,,,,,53.159527233886486,391.3404628361893,244.42,97.49953716381069,1.2021967337384691,0.7037837304519183,66.68858207319745,55.7381839433121,133.31631296943584,-0.7863695937090358,58.01574074074078,1039200.0,0.998845265588905,1040500.0,0.9975973089860548,1043000.0,0.995206136145724,1.0,-2085000.0,-0.0028818443804035088,315517400.00000006,54.30025098450985,12.71982439272183,-0.6085792409505694,-3.333331149944192,11.645894063162382,-0.11933253987605731,-2.4018714238479535,11.068937735346754,0.056672814387820576,-2.0586823182851903,0.00007837301768543003,-0.33970353906778583,16,28,0,7,3,false,false,false,false,false,,0.006572461386573366,0.1471305830812948,1.0,1.0,-2.0,3.073654378062772e-9,0.00014441233140654968,-0.4929346040092014,0,0,1,-0.0006572461386789019,0,0,0,-0.4945777193558988,0,0,1,-0.49622083470259615,0,0,1,0.7405703121970678,0,-1,0,0,-0.3333333333333333,0.3333333333333333
AAPL,153.8,154.8,152.8,154.3,1038000,153.96666666666667,-0.000647878221560643,-0.0006476683937823857,153.96666666666667,160163400.0,1203045.3732810325,799442.1541243291,267113.1307043191,1031708.0908461951,14710,8933,1.1523783801878458,0.2666435327828877,0.24818270116811808,0.046402349841499047,11766.36091810412,-3795.4408582255505,1637.4685844692635,0.007511362603947172,0.022777456647398844,0.23955950235565904,-0.22229373569331126,173083169.1053116,33904673.18652884,1,-0.49326765188834154,-0.6797723277808365,-0.49376640419947504,-0.680757064443376,-0.4945954798558795,-0.682396140371717,,,,,-0.49326765188834154,-0.4945954798558795,0.009842519684393536,0.00981033355069913,,-1.463789526288994,229.5,229.75,,224.81169639971867,,,,,48.89331926158461,361.30046283618947,214.37999999999997,67.45953716381047,1.3706545650651762,0.2955356291317223,33.83738768354153,44.7877858134268,134.6151477573333,-99.0170380078637,-66.93333333333332,1038800.0,0.9992298806314882,1040000.0,0.9980769230769134,1042500.0,0.9956834532374005,-1.0,-3123000.0,-0.0019230769230769162,159817400.0,47.34858710293103,12.723256369566075,0.6085808770560368,-3.333331148385325,11.563687835783334,0.3573482950429337,-2.2524856407384943,11.009194294120068,0.27346731738025565,-1.9731269278301433,0.0000833337140251604,-0.3401339794544219,16,28,0,7,3,false,false,false,false,false,,0.012961762798900727,0.14722873557167593,-1.0,-1.0,-4.0,3.0776981757954777e-9,0.0001445086705202298,0.9714841218405701,1,1,0,-0.0019442644199612058,0,0,0,0.968891769280622,1,1,0,0.9656513285806869,1,1,0,0.740721268036368,1,1,0,0,0.3333333333333333,0.3333333333333333
MSFT,303.7,304.7,302.7,304.2,1037000,303.8666666666666,-0.0003286770777330065,-0.000328623069339562,303.8666666666666,315455400.0,648514.2106892087,599326.4853935394,257269.64589403354,1019940.7571561128,21910,12158,1.3846563874953195,0.3296341800227874,0.3202969812751697,0.02936336279195642,10379.119182160453,-8487.417988294892,5297.29291297087,0.0020558031680206097,0.03285245901639344,1.2796401853818133,0.8637571798673987,227406501.28113553,103190027.90168929,1,0.9689320388349514,0.6774912834873923,-0.001640958319658714,-0.001642306166470913,0.9600515463917527,0.6729707720760741,,,,,0.9689320388349514,0.9600515463917527,0.9940906105716287,0.9901896663838986,,1.4644187258497716,229.45,237.2,,237.0252815689927,,,,,52.9564091835539,391.2404628361893,244.32,97.39953716381069,1.2026887919955456,0.7037837304519182,66.68858207319745,55.738183943312116,135.74263720323805,-0.721311475409851,66.3998221036246,1038200.0,0.9988441533423136,1039500.0,0.997594997594988,1042000.0,0.9952015355086277,1.0,-2086000.0,-0.0028846153846153744,315109733.33333325,56.827837545715916,12.726695647155445,-0.6085792388381234,-3.3333311468189906,12.238988067697552,2.448428331345364e-6,-2.5714230127457136,11.074970445673896,0.05673595068852186,-2.0587188418616273,0.0000784623823453339,-0.3405638139875209,16,29,0,7,3,false,false,false,false,false,,0.006574621959021216,0.147201506480488,1.0,1.0,-2.0,3.0796243203970198e-9,0.00014455159112825315,-0.49309664694280075,0,0,1,-0.0006574621959236637,0,0,0,-0.0016436554898093814,0,0,0,-0.4963839579224195,0,0,1,0.7413909763405737,1,-1,0,-1,-0.6666666666666666,0.6666666666666666
AAPL,153.7,154.7,152.7,154.2,1037000,153.86666666666665,-0.0006482982398861817,-0.0006480881399871796,153.86666666666665,159905400.0,1043127.2139090272,917425.9754454342,221924.90603719273,1207126.8593052838,23568,17453,1.0512685227257952,0.31701698650064486,0.16654075060282614,0.05316796362069631,14463.148379041308,-8489.496027430874,6780.095619531823,0.0065234020483925315,0.03955737704918033,1.0713092691045976,-1.4518326706722557,340867480.99724555,148167174.16675106,1,-0.49342969776609724,-0.6800921648583017,-0.003232062055591456,-0.0032372964497913107,-0.4947575360419397,-0.6827168382810729,,,,,-0.49342969776609724,-0.4947575360419397,0.009842519684393532,0.009810333550699124,,-1.464580768783371,229.4,229.65,,224.28293055837844,229.79999999999998,,,,48.77741427115937,361.20046283618933,214.27999999999997,67.35953716381059,1.371294220919665,0.29553562913172216,33.83738768354153,44.78778581342681,136.86816311729248,-99.01703800786369,-66.93333333333337,1037800.0,0.9992291385623338,1039000.0,0.9980750721847834,1041500.0,0.9956793086893807,-1.0,-3123000.0,-0.0019249278152069227,159559733.3333333,56.85862784965556,12.730131620152669,0.6085808775643129,-3.3333311452567838,12.240342036228887,2.447657930557117e-6,-2.5714230135206786,11.015168604017846,0.27353221480914913,-1.9731309022054109,0.00008343060534445632,-0.46627375780501923,16,29,0,7,3,false,false,false,false,false,,0.012970168611350832,0.14729970628467778,-1.0,-1.0,-4.0,3.0836772675769596e-9,0.0001446480231436823,-0.0006485084306095956,0,0,0,-0.0019455252918286758,0,0,0,-0.003242542153047978,0,0,0,0.966277561608301,1,1,0,0.7415419582580949,1,0,0,0,0.0,0.0
AAPL,153.6,154.6,152.6,154.1,1036000,153.76666666666665,-0.0006487188031590464,-0.0006485084306095956,153.76666666666665,159647600.0,932648.7527182036,1004070.1931449383,273849.00808958145,940467.4426968935,24411,19314,2.2440835215177866,0.27894924100177676,0.3731514634249824,-0.03941930729830564,7137.330344106512,-6702.156414959878,3654.9620626334386,0.005841921536673295,0.04220559845559846,0.4427472765767747,1.6597529056110192,174229371.02998406,129445448.99853508,1,-0.0019430051813472682,-0.0019448952646058477,-0.49409061063690096,-0.6813976981349916,-0.006447453255963853,-0.00646832785642303,,,,,-0.0019430051813472682,-0.006447453255963853,0.009842519684393534,0.00980392156798667,,0.49244813851219116,214.35,229.6,,213.4855566263202,224.19259259259258,,,,48.77465088926938,361.23844238053977,214.21999999999997,67.20155761946017,1.3725930573585738,0.2955358558100424,33.8371716972748,44.78771381800457,127.23472289462873,-99.01768172888016,-66.93315567399517,1037200.0,0.9988430389510123,1038500.0,0.997592681752518,1041000.0,0.9951969260326513,-1.0,-4159000.0,-0.002887391722810384,159302266.66666666,56.88942765453011,11.745561653677552,0.31039267586733127,-3.0786875284247803,11.570078686555805,0.35754390018884163,-2.2524564087324657,10.761133889758593,0.22513862482718483,-1.9348666752723116,0.00008351644532943491,-0.46240488899593823,16,30,0,7,3,false,false,false,false,false,,0.012978585333356354,0.00009824718648647635,-1.0,-1.0,-4.0,4.0621245205665206e-12,9.65250965250901e-8,0.9733939000648932,1,1,0,0.972096041531473,1,1,0,0.9701492537313434,1,1,0,-0.0064892926670993,0,0,0,0.8038898214528196,1,0,1,0,0.3333333333333333,0.3333333333333333
MSFT,303.6,304.6,302.6,304.1,1036000,303.7666666666667,-0.00032878514187337183,-0.00032873109796172084,303.7666666666667,315047600.0,771854.5680139452,803248.5245371101,173087.85073603943,1000924.0769494354,28960,18671,2.18061520667686,0.2374515816537287,0.2059609753825737,-0.013921066631917958,10070.132104556593,-5866.0613767473815,3769.1687268132987,0.002449961745507489,0.04597586872586873,-0.24244831625983007,-0.8581586972220587,291631025.7479589,109525231.96525036,1,-0.0006572461386789019,-0.000657462219606397,0.9670116429495474,0.6765154585299975,-0.0032776138970829205,-0.0032829970393049935,,,,,-0.0006572461386789019,-0.0032776138970829205,0.9940944881237472,0.990843688620612,,0.9740424084955028,229.3,229.55,,227.42624022227093,230.1116598079561,,,,53.06954843484183,361.1004628361892,214.18,67.25953716381082,1.3719344740809554,0.8060159158775496,33.85908710380559,33.84454882820729,128.89652840215527,-0.7208387942332672,66.40000000000002,1036800.0,0.9992283950617188,1038000.0,0.9980732177263872,1040500.0,0.9956751561749063,1.0,-3123000.0,-0.0019267822736031004,314702266.6666667,56.85246980100497,11.756189246585434,0.310889353759929,-3.0789259655606003,11.659887192172587,-0.119074463224092,-2.4021440532504266,10.767161333347248,0.22536323623365814,-1.9349128884747497,0.00008352767401896566,-0.33812382445407374,16,30,0,7,3,false,false,false,false,false,,0.006576783952430884,0.14737077972972293,1.0,-1.0,-4.0,3.089672481443735e-9,0.00014478764478764342,-0.49358763564616903,0,0,1,-0.4942453140414338,0,0,1,-0.49490299243669855,0,0,1,-0.003288391976323579,0,0,0,0.804107394717292,1,-1,1,0,0.0,0.0
AAPL,153.5,154.5,152.5,154.0,1035000,153.66666666666666,-0.000649139912440876,-0.0006489292667098967,153.66666666666666,159390000.0,979189.273557702,797171.6032246514,213913.2417611899,1110635.6141445197,16556,16933,2.244723323642907,0.30622903916124744,0.3470956013802251,0.017815672537877622,4780.012716388486,-5949.985701868159,2763.262626363703,0.006143354498762168,0.03235652173913044,0.8931822593204619,1.2673480616962682,79137890.53252777,100751107.88973354,1,-0.0019442644199612058,-0.0019461569554860881,-0.49425287356321834,-0.6817184847363225,-0.006451612903225823,-0.006472514505617479,,,,,-0.0019442644199612058,-0.006451612903225823,0.009842519684393536,0.009803921567986672,,-1.4669815357110623,214.25,229.5,,216.1298955726908,224.47375908144085,,,,48.67190194308057,361.1384423805395,214.12000000000003,67.10155761946055,1.3732340965222611,0.2955358558100417,33.85887111753886,33.85170997287306,130.51820494485847,-99.01703800786369,-58.65092592592598,1036200.0,0.9988419224087918,1037500.0,0.9975903614457735,1040000.0,0.9951923076922982,-1.0,-4158000.0,-0.0028901734104046506,159045000.0,59.68452230569273,11.75858559624388,0.310638751890502,-3.078795252901499,11.579443188638798,0.3576238096273508,-2.2524361671001762,10.7685237367733,0.22525011830260094,-1.9348863424176916,0.00008361368073978296,-0.19389658536562465,16,31,0,7,3,false,false,false,false,false,,0.012987012986169675,0.14754025079233304,-1.0,-1.0,-4.0,3.0967290021090976e-9,0.0001450241545893706,0.974025974025974,1,1,0,0.9727272727272729,1,1,0,0.9707792207792207,1,1,0,0.9675324675324675,1,1,0,0.8043254329558323,1,0,1,0,0.3333333333333333,0.3333333333333333
MSFT,303.5,304.5,302.5,304.0,1035000,303.6666666666667,-0.0003288932770972867,-0.0003288391976323801,303.6666666666667,314640000.0,1235365.7506219249,794419.6427398695,209637.0782420361,698579.5078374962,16208,17901,1.849090497152759,0.3383919534763488,0.3569178402831171,0.07355959091070183,7890.5732296240385,-3942.3162474188953,4364.607744962595,0.003926283214537011,0.03295555555555556,1.424245637055896,1.4152723221548955,127890410.90574642,70571403.14504564,1,-0.0006574621959236637,-0.0006576784189707119,0.9676375404530744,0.6768336050684215,-0.003278688524590123,-0.0032840752011898846,,,,,-0.0006574621959236637,-0.003278688524590123,0.9940944881237471,0.990843688620612,,1.467613609672143,229.2,229.45,,229.64837317689222,230.36459174207485,,,,52.87457364400859,361.0004628361892,214.08,67.15953716381082,1.3725753253860828,0.8060159158775495,66.7321968999923,44.81671837377889,131.94547602022573,-0.7208387942333044,66.39999999999996,1035800.0,0.9992276501254972,1037000.0,0.9980713596914079,1039500.0,0.995670995670986,1.0,-3123000.0,-0.0019286403085824189,314295000.0,66.37790226526269,11.769216885987179,0.3111279749559855,-3.079068543945651,11.668981138328219,-0.11901279347194722,-2.402207128033592,10.774557898702357,0.22547397453916265,-1.9349343397419843,0.00008362492049391808,-0.19471080810767183,16,31,0,7,3,false,false,false,false,false,,0.0065789473682046394,0.14744195615489641,1.0,-1.0,-4.0,3.0956838737159103e-9,0.00014492753623188264,-0.49375,0,0,1,-0.0009868421052632304,0,0,0,-0.4950657894736842,0,0,1,-0.4967105263157895,0,0,1,0.7422635825100066,0,1,1,-1,0.3333333333333333,0.3333333333333333
AAPL,153.4,154.4,152.4,153.9,1034000,153.5666666666667,-0.0006495615687955339,-0.0006493506493505663,153.5666666666667,159132600.0,1200033.9559307322,885067.0573537999,275310.6703918479,992832.7958845249,22079,8016,1.0107719594164688,0.29909594909272097,0.24512091276397677,-0.027749587302014357,5175.491883685585,-6774.303654352988,-228.6800174791406,0.00754109438248814,0.02910541586073501,0.7754030410453282,-0.2684046875690644,114269685.29989403,54302818.09329355,1,-0.0019455252918286758,-0.0019474202843954554,-0.49441524310118257,-0.682039585142697,-0.4952443424073466,-0.6836808131493755,,,,,-0.0019455252918286758,-0.4952443424073466,0.009842519684393534,0.009810333550699128,,-1.4677759740259742,214.15,221.9,,217.9947773035242,224.70054790932858,,,,48.58742725053388,361.03844238053944,214.02000000000004,67.00155761946064,1.3738757347319877,0.2955358558100416,33.858871117538854,44.816646378356644,133.3493705902096,-99.01703800786369,-58.650925925925904,1035200.0,0.9988408037094185,1036500.0,0.9975880366618332,1039000.0,0.995187680461973,-1.0,-4157000.0,-0.002892960462873684,158787933.33333337,59.69223405859536,11.771613649624552,0.3108780431646563,-3.078939344563181,11.588814648716614,0.3577019383079977,-2.2524217433375195,11.03021027502187,0.2737710292941198,-1.9731337210750832,0.00008861581800716938,-0.06869254409278207,16,32,0,7,3,false,false,false,false,false,,0.01299545159109841,0.1476115779663291,-1.0,-1.0,-4.0,3.1027583285888625e-9,0.00014516441005802566,0.9746588693957112,1,1,0,-0.001299545159194393,0,0,0,-0.0032488628979857603,0,0,0,0.9681611435997399,1,1,0,0.7423002052801659,0,1,0,0,0.3333333333333333,0.3333333333333333
MSFT,303.4,304.4,302.4,303.9,1034000,303.56666666666666,-0.000329001483474408,-0.0003289473684211508,303.56666666666666,314232600.0,675766.18497652,870799.7107256008,313732.3259776692,1054252.7365660816,16521,18413,0.9493270384410164,0.3370818045594617,0.21086177660878325,0.04216629830675635,15465.929550320108,-6469.847255472889,4181.279370365637,0.0021505285733450954,0.0337852998065764,1.4026128925128487,-0.7843519608751829,255512622.1008385,119129297.5150223,1,0.972096041531473,0.6790969575966773,0.9682642487046631,0.6771520623320715,0.9619109102646868,0.6739189524999244,,,,,0.972096041531473,0.9619109102646868,0.9940944881237468,0.9908436886206117,,1.4684088693957111,229.1,229.35,,231.2109654106743,230.56717399011904,,,,52.71364832781201,390.9984423805396,243.98000000000002,96.96155761946042,1.205167984052084,0.7037839573822529,66.71038228705264,55.76715010152791,134.57441554805175,-0.7208387942333045,66.39999999999996,1034800.0,0.9992269037495072,1036000.0,0.9980694980694884,1038500.0,0.9956668271545402,1.0,-3123000.0,-0.0019305019305019266,313887933.3333333,66.38505831556895,12.761355294361664,-0.6085792300035165,-3.333331133942691,11.678081942437718,-0.11895269156859545,-2.4022734995683273,11.097298690508326,0.05704347813270504,-2.058880476079352,0.00008372234521595995,-0.06983026213381587,16,32,0,7,3,false,false,false,false,false,,0.006581112207746591,0.14751323580912298,1.0,1.0,-2.0,3.1017115009572884e-9,0.0001450676982591862,-0.49391247120763404,0,0,1,-0.0009871668311943749,0,0,0,-0.0016452780519907728,0,0,0,-0.4968739717012175,0,0,1,0.7424629699829435,0,-1,0,-1,-0.6666666666666666,0.6666666666666666
AAPL,153.3,154.3,152.3,153.8,1033000,153.46666666666667,-0.000649983773289886,-0.0006497725795970855,153.46666666666667,158875400.0,811963.557534568,802160.9478646788,283676.6173271644,1401593.3764431193,18370,18221,2.338566275104343,0.3206414418370832,0.27032905764387954,-0.028937596947213637,7832.754314529886,-10660.89327729039,4437.8474664187825,0.005110694025220821,0.03542207163601162,1.131155073951841,0.11123341997031004,143887696.757914,194252136.4055082,1,-0.4942453140414338,-0.6817035376117755,-0.4945777193558988,-0.6823609998313818,-0.006459948320413411,-0.0064809040840831155,,,,,-0.4942453140414338,-0.006459948320413411,0.009842519684393536,0.009803921567986672,,-1.4685713406033454,214.05,229.3,,219.30158611672442,224.88071665751764,,,,48.517456818456125,360.93844238053964,213.92000000000002,66.90155761946042,1.3745179728278518,0.29553585581004194,33.83705650459919,44.80210330306354,135.7905287231909,-99.0170380078637,-58.65092592592595,1034200.0,0.998839682846635,1035500.0,0.9975857073877258,1038000.0,0.9951830443159827,-1.0,-4156000.0,-0.0028957528957529455,158531066.66666666,59.69995288303264,12.764809162860045,0.6085808797895269,-3.3333311323666805,11.598193082406045,0.3577782920869622,-2.252413105082252,11.373768623739194,0.10717109915043356,-2.1106319525732444,0.00008380868670616942,-0.19382497403383958,16,33,0,7,3,false,false,false,false,false,,0.013003901169505597,0.147683008688132,-1.0,-1.0,-2.0,3.1088039508170177e-9,0.00014530493707647484,0.9752925877763328,1,1,0,-0.0013003901170351995,0,0,0,-0.0032509752925877766,0,0,0,0.9687906371911572,1,1,0,0.742499645662209,0,-1,1,-1,-0.3333333333333333,0.3333333333333333
MSFT,303.3,304.3,302.3,303.8,1033000,303.4666666666667,-0.00032910976107483695,-0.00032905561039808795,303.4666666666667,313825400.0,1038094.5970445822,656412.5016016396,240616.26508909784,1059586.7602304786,27250,16090,1.6674121885616813,0.2773157890469749,0.26574863023068684,0.0441888668999795,11767.213498697507,-5135.84041195103,5606.377876533882,0.0033078730945442347,0.04195546950629235,0.4157762594610054,0.042251557038686986,320656567.83950704,82635672.22829206,1,0.9727272727272729,0.6794169877480434,0.968891769280622,0.6774708307925572,-0.0032808398950131545,-0.003286233650818758,,,,,0.9727272727272729,-0.0032808398950131545,0.9940944881237471,0.990843688620612,,1.4692050589839667,229.0,229.25,,232.3013420987668,230.72658949770153,2.932562470230806,-1.3242185669287463,4.256781037159552,52.579922759814124,390.8984423805396,243.88000000000002,96.86155761946043,1.205662148388644,0.7037839573822529,66.68856767411299,55.745335488588246,136.84120524296299,-0.7208387942332675,66.39999999999998,1033800.0,0.9992261559295705,1035000.0,0.9980676328502319,1037500.0,0.9956626506024,1.0,-3123000.0,-0.0019323671497584183,313481066.6666667,66.39222062199019,12.768270412592928,-0.6085792278673392,-3.333331130783099,11.687189619479218,-0.11889415293179438,-2.402343147293446,11.379327381566911,0.10726866152876822,-2.110665357668555,0.00008381994863316386,-0.33752300056935913,16,33,0,7,3,false,false,false,false,false,,0.006583278472462696,0.14758461894217056,1.0,1.0,-2.0,3.1077554199766263e-9,0.0001452081316553713,-0.0003291639236340238,0,0,0,-0.0009874917709019604,0,0,0,-0.001645819618169897,0,0,0,-0.49703752468729423,0,0,1,0.7426628029487276,0,0,1,0,0.3333333333333333,0.3333333333333333
MSFT,303.2,304.2,302.2,303.7,1032000,303.3666666666666,-0.00032921810996945226,-0.0003291639236340238,303.3666666666666,313418400.0,995249.6079258857,1055858.304293072,160205.31139662294,905630.0150017127,11101,19837,1.5569965827230094,0.25309480206074586,0.1873191120312171,0.05216534776142687,10460.344160818151,-5984.208697329326,3716.127001580374,0.003175466430579333,0.029978682170542635,0.015847352678036723,-1.1389077074103857,116120280.52924229,118708747.92892185,1,-0.0009868421052632304,-0.0009873293545186869,-0.0016436554898093814,-0.0016450077734894424,-0.003281916639317317,-0.003287313939960232,,,,,-0.0009868421052632304,-0.003281916639317317,0.9940906105716287,0.9908376962702329,,-0.9756217516999668,228.95,229.2,,243.28575100664884,236.1320273126866,8.302639737102282,0.6011530938774594,7.701486643224823,52.576944116467615,390.7404628361892,243.82000000000002,96.89953716381083,1.2051551376438634,0.7037837304519183,66.68846688052186,55.73803035307799,127.20969058275135,-0.721311475409851,66.39982210362454,1033200.0,0.9988385598141599,1034500.0,0.9975833736104301,1037000.0,0.9951783992285342,-1.0,-4155000.0,-0.0028985507246376274,313074399.99999994,56.91967613204341,11.7830690794881,0.3108758527598534,-3.07893819948824,11.102656441619871,0.2474016105277965,-2.16437681296076,11.379327653241914,0.1072688809742862,-2.110665442282809,0.00008383122166846049,-0.19551572717518728,16,34,0,7,3,false,false,false,false,false,,0.006585446163760769,0.00009843740386979163,-1.0,-1.0,-2.0,1.0502380320811536e-12,9.689922480622264e-8,-0.49390846229832075,0,0,1,-0.49456700691471844,0,0,1,-0.49555482383931515,0,0,1,-0.003292723081988802,0,0,0,0.8049688037412177,1,0,1,0,0.3333333333333333,0.3333333333333333
AAPL,153.2,154.2,152.2,153.7,1032000,153.36666666666665,-0.0006504065269935782,-0.0006501950585177108,153.36666666666665,158618400.0,1077715.7304520216,758763.9950244869,274702.78939348663,1020412.0356106935,11942,19674,1.408661674218293,0.22156895597080542,0.21723769153964595,0.02780061675153099,13891.649808272718,-6560.976772883542,5190.949969088939,0.0067943928979993596,0.03063565891472868,-0.50469696573997,-0.6883298105060561,165894082.01039279,129080657.02971081,1,-0.001299545159194393,-0.0013003903002834754,-0.003242542153047978,-0.003247810584678926,-0.006464124111182912,-0.006485107034470237,,,,,-0.001299545159194393,-0.006464124111182912,0.009842519684393532,0.009810333550699124,,-0.4935792983746867,228.9,229.15,,229.5033277748567,230.02595121545056,0.44953628821696157,0.5708297327453599,-0.1212934445283983,48.168943702178765,390.79844238053954,243.78000000000003,96.76155761946055,1.2061567181434794,0.1936438771104128,66.68846688052186,66.68850047838555,128.9447126839834,-99.01703800786369,-66.93333333333334,1032800.0,0.9992254066614931,1034000.0,0.9980657640232011,1036500.0,0.9956584659913074,-1.0,-5187000.0,-0.0019342359767892114,158274399.99999997,56.95061269053623,11.783650447941085,0.31081526919684027,-3.078906822084761,11.104060140547462,0.24727830939595127,-2.1643416335265546,11.380666274845682,0.10722034277594623,-2.1106467672500013,0.00008391773119503225,-0.06949508934616569,16,34,0,7,3,false,false,false,false,false,,0.013012361742809866,0.14765610580465388,-1.0,-1.0,-2.0,3.1138156878289073e-9,0.00014534883720930091,0.9752765126870531,1,1,0,-0.0019518542615483137,0,0,0,0.9726740403383214,1,1,0,-0.006506180871828193,0,0,0,0.7427589608689706,0,0,0,0,0.0,0.0
